isDGA,domain,host,subclass
dga,wksdupfkkbqdeb,wksdupfkkbqdeb.net,cryptolocker
dga,meatought,meatought.net,nivdort
dga,yaallipovalmv,yaallipovalmv.ru,cryptolocker
dga,khgopdfvrkjde,khgopdfvrkjde.ru,cryptolocker
dga,e2k8hi1f60npc1px1nqw1gjci09,e2k8hi1f60npc1px1nqw1gjci09.net,gameoverdga
dga,iffqspbwwcqoeymrrtpnnrnb,iffqspbwwcqoeymrrtpnnrnb.ru,goz
dga,mbnrejqempnj,mbnrejqempnj.ru,cryptolocker
dga,17s6xwk17tfqw17nouey9w4g85,17s6xwk17tfqw17nouey9w4g85.biz,newgoz
dga,15fcnn31q0imii13u6c8x1r1tdgk,15fcnn31q0imii13u6c8x1r1tdgk.org,newgoz
dga,2fd45e3872196fced8f2262ee8f05971,2fd45e3872196fced8f2262ee8f05971.co.cc,bamital
dga,1qai6ndj13f7xcow6cu12myct3,1qai6ndj13f7xcow6cu12myct3.org,gameoverdga
dga,wnkmiqwpybcpqwrwbcv,wnkmiqwpybcpqwrwbcv.bz,necurs
dga,gw3rtutay1ww1vsismbgfg8p2,gw3rtutay1ww1vsismbgfg8p2.net,newgoz
dga,mjzpeiukfmrkwgyljflfdexwlu,mjzpeiukfmrkwgyljflfdexwlu.ru,goz
dga,d7914f93794af2fde7f3926e6a89bed5,d7914f93794af2fde7f3926e6a89bed5.org,bamital
dga,hxhkftcgoocw,hxhkftcgoocw.ru,cryptolocker
dga,xewfppjvilkretkagdqn,xewfppjvilkretkagdqn.in,necurs
dga,9bco2n8y4wgg1pdxtoco3i2k3,9bco2n8y4wgg1pdxtoco3i2k3.net,gameoverdga
dga,c38a7f66da3a880b3dc709375e6b24e1,c38a7f66da3a880b3dc709375e6b24e1.info,bamital
dga,k1xlunm516y2168d7ek1gx1vcf,k1xlunm516y2168d7ek1gx1vcf.net,gameoverdga
dga,4ab76be32501dfe1ce6f5e1559351414,4ab76be32501dfe1ce6f5e1559351414.info,bamital
dga,offersuch,offersuch.net,nivdort
dga,qaemlivtjaseyxp,qaemlivtjaseyxp.ru,cryptolocker
dga,dyfxbecxgupx,dyfxbecxgupx.ru,cryptolocker
dga,hwuhiktiycpy,hwuhiktiycpy.ru,cryptolocker
dga,watchthank,watchthank.net,nivdort
dga,0c2e137b33d36252509bb3aa185d6d36,0c2e137b33d36252509bb3aa185d6d36.info,bamital
dga,1nou93z1q9diey1n63x3mmq63cp,1nou93z1q9diey1n63x3mmq63cp.com,newgoz
dga,c1545152c0c14cce5948a3da58cb2a5a,c1545152c0c14cce5948a3da58cb2a5a.cz.cc,bamital
dga,wysxmurrqjur,wysxmurrqjur.ru,cryptolocker
dga,psraoaphlhhbugd,psraoaphlhhbugd.ru,cryptolocker
dga,whomtalk,whomtalk.net,nivdort
dga,tuutxgrfkcfkpt,tuutxgrfkcfkpt.ru,cryptolocker
dga,ulrsqrmjcwwe,ulrsqrmjcwwe.ru,cryptolocker
dga,94f666dc27e21174b92e95aea38440ed,94f666dc27e21174b92e95aea38440ed.info,bamital
dga,t24imm8lreo1uqqdfh4loqla,t24imm8lreo1uqqdfh4loqla.biz,newgoz
dga,gjebqisrjyjowlq,gjebqisrjyjowlq.co.uk,cryptolocker
dga,nwvvomfv,nwvvomfv.mu,necurs
dga,cmeuhyjzrkxowgtohyailfvrsmr,cmeuhyjzrkxowgtohyailfvrsmr.ru,goz
dga,spendheld,spendheld.net,nivdort
dga,11gyugb1qoj6ip1065c9p1bi1b0a,11gyugb1qoj6ip1065c9p1bi1b0a.org,newgoz
dga,129v9re1bh3z921oinaow141lnp9,129v9re1bh3z921oinaow141lnp9.net,newgoz
dga,msjdarvlnwtg,msjdarvlnwtg.ru,cryptolocker
dga,qpnckrqngfvcik,qpnckrqngfvcik.ru,cryptolocker
dga,fui89q12xaeu71mxzbgg1nvbjk,fui89q12xaeu71mxzbgg1nvbjk.com,newgoz
dga,wpuqytmnbdis,wpuqytmnbdis.ru,cryptolocker
dga,1fesf4111a9uws19cvu8714uwnfl,1fesf4111a9uws19cvu8714uwnfl.com,gameoverdga
dga,fucuuugnwqctfsj,fucuuugnwqctfsj.ru,cryptolocker
dga,yevhdxakmjywhmoothlx,yevhdxakmjywhmoothlx.cm,necurs
dga,df2b384ec3c7f4f1ee94c1739e4d784d,df2b384ec3c7f4f1ee94c1739e4d784d.info,bamital
dga,jmdcgoysipbbmgut,jmdcgoysipbbmgut.sc,necurs
dga,xlibtdaxcdiobqkoremt,xlibtdaxcdiobqkoremt.ru,goz
dga,hsxlpcgpfudyljy,hsxlpcgpfudyljy.ru,cryptolocker
dga,mpy1hvrpmg5q1h5gzyg1hugdm7,mpy1hvrpmg5q1h5gzyg1hugdm7.com,newgoz
dga,sjvqwrymjdyjddd,sjvqwrymjdyjddd.ru,cryptolocker
dga,gmpvininwlxv,gmpvininwlxv.ru,cryptolocker
dga,bb9cdc9f48542aa2ae5ac2e7df4ed718,bb9cdc9f48542aa2ae5ac2e7df4ed718.cz.cc,bamital
dga,xarrqifrwtrxqxy,xarrqifrwtrxqxy.ru,cryptolocker
dga,1g62i0g1ncwufz17499srkmlp5p,1g62i0g1ncwufz17499srkmlp5p.net,gameoverdga
dga,14488xly0plvx1ns0smo1vxay25,14488xly0plvx1ns0smo1vxay25.com,newgoz
dga,xjlqbgaqrdlsyef,xjlqbgaqrdlsyef.ru,cryptolocker
dga,vjhtofapanyveq,vjhtofapanyveq.ru,cryptolocker
dga,iugkruoartgj,iugkruoartgj.ru,cryptolocker
dga,vqurpugmrvhe,vqurpugmrvhe.co.uk,cryptolocker
dga,evjaadfjjthfmu,evjaadfjjthfmu.ru,cryptolocker
dga,qnjisbnailpwjg,qnjisbnailpwjg.ru,cryptolocker
dga,cdbhjurtvtpab,cdbhjurtvtpab.ru,cryptolocker
dga,setnylyjxppkjy,setnylyjxppkjy.ru,cryptolocker
dga,1sb18it156p7rn6l36hf17sy1s8,1sb18it156p7rn6l36hf17sy1s8.net,newgoz
dga,1p13i1817bai9w1klxf3nhlu933,1p13i1817bai9w1klxf3nhlu933.org,newgoz
dga,r5p4s5r0h8cyw1i9nr4eqfsn,r5p4s5r0h8cyw1i9nr4eqfsn.biz,gameoverdga
dga,tsmdyiodqgexyp,tsmdyiodqgexyp.ru,cryptolocker
dga,msmsbaacypftfsp,msmsbaacypftfsp.ru,cryptolocker
dga,threetuesday,threetuesday.net,nivdort
dga,onhxjvovwswjzkjlfmjrocqdvk,onhxjvovwswjzkjlfmjrocqdvk.ru,goz
dga,kqmdafrymgsi,kqmdafrymgsi.ru,cryptolocker
dga,txpfzcuxobypnxouw,txpfzcuxobypnxouw.ru,goz
dga,mg8zi84kcvmw57xuqz1rk1y6z,mg8zi84kcvmw57xuqz1rk1y6z.biz,gameoverdga
dga,lhekyizbulbdlrkbfaorirydnrt,lhekyizbulbdlrkbfaorirydnrt.ru,goz
dga,demmxqyp,demmxqyp.eu,necurs
dga,hsyssponsilt,hsyssponsilt.com,cryptolocker
dga,eryxjkounddssad,eryxjkounddssad.ru,cryptolocker
dga,dxxatekbu,dxxatekbu.com,necurs
dga,quyaxrfxbjnnua,quyaxrfxbjnnua.org,cryptolocker
dga,takengone,takengone.net,nivdort
dga,acogavynwjwjr,acogavynwjwjr.net,cryptolocker
dga,roomcolor,roomcolor.net,nivdort
dga,himhbwbkbkgx,himhbwbkbkgx.ru,cryptolocker
dga,tuadkrtmgtxocwrq,tuadkrtmgtxocwrq.ms,necurs
dga,a55jcn1tf2gqh1chb3vrhp70ec,a55jcn1tf2gqh1chb3vrhp70ec.org,gameoverdga
dga,15sim6x1fcmgdk1nueix3z34p2b,15sim6x1fcmgdk1nueix3z34p2b.org,newgoz
dga,takenthank,takenthank.net,nivdort
dga,rvcjfofsvdcvcc,rvcjfofsvdcvcc.co.uk,cryptolocker
dga,dnaphkjnmsuiabsqis,dnaphkjnmsuiabsqis.biz,necurs
dga,gattuslyhnvpnjpzuz,gattuslyhnvpnjpzuz.ru,goz
dga,songcloth,songcloth.net,nivdort
dga,petssfjltjeepgd,petssfjltjeepgd.net,cryptolocker
dga,upavgsofonmtkrm,upavgsofonmtkrm.co.uk,cryptolocker
dga,hqmqfkoucc,hqmqfkoucc.mx,necurs
dga,fbyfydxkiiumqwp,fbyfydxkiiumqwp.ru,cryptolocker
dga,flfuytxermtuiay,flfuytxermtuiay.ru,cryptolocker
dga,mqadhjbjcccgwwh,mqadhjbjcccgwwh.ru,cryptolocker
dga,e61e854c201ec58e322f790c1a4ff259,e61e854c201ec58e322f790c1a4ff259.org,bamital
dga,187y7v514ehk1oaqndlx1tvkxze,187y7v514ehk1oaqndlx1tvkxze.com,gameoverdga
dga,4ac8e0af3fe8f404afae90bbb7ec33d5,4ac8e0af3fe8f404afae90bbb7ec33d5.org,bamital
dga,oojvuimkihou,oojvuimkihou.ru,cryptolocker
dga,offerfine,offerfine.net,nivdort
dga,gmomdvqfmhsp,gmomdvqfmhsp.ru,cryptolocker
dga,1kpxydh1i2j1vr1qyb6mov2h754,1kpxydh1i2j1vr1qyb6mov2h754.net,newgoz
dga,equalfeed,equalfeed.net,nivdort
dga,13d20wo15l9zp5o0nm2m62g58n,13d20wo15l9zp5o0nm2m62g58n.net,newgoz
dga,rhmuoivqncmsb,rhmuoivqncmsb.ru,cryptolocker
dga,aompbdmkshrsvrr,aompbdmkshrsvrr.ru,cryptolocker
dga,yardheld,yardheld.net,nivdort
dga,nkewlkdxrjekamrmkadh,nkewlkdxrjekamrmkadh.ru,necurs
dga,130qnn0srp6su1bosz2z19gx1a7,130qnn0srp6su1bosz2z19gx1a7.net,gameoverdga
dga,tsqsqwqbehrowqgaucmgqguhawor,tsqsqwqbehrowqgaucmgqguhawor.ru,goz
dga,nhvrhlauiikxg,nhvrhlauiikxg.co.uk,cryptolocker
dga,niiyirlljobblp,niiyirlljobblp.ru,cryptolocker
dga,bmvr4d1lnr6bu1y85fh1m7qm2w,bmvr4d1lnr6bu1y85fh1m7qm2w.com,newgoz
dga,yutkhsfoxvovef,yutkhsfoxvovef.ru,cryptolocker
dga,bncfrclashanai,bncfrclashanai.ru,cryptolocker
dga,pbwaayabovlafkb,pbwaayabovlafkb.ru,cryptolocker
dga,yz79bbmdm5ug1uqkojhkpq7to,yz79bbmdm5ug1uqkojhkpq7to.org,newgoz
dga,evivuqpv,evivuqpv.to,necurs
dga,drinkhouse,drinkhouse.net,nivdort
dga,jumpmeet,jumpmeet.net,nivdort
dga,spotlate,spotlate.net,nivdort
dga,anoekraymkmx,anoekraymkmx.ug,necurs
dga,xxdgvvcgjcek,xxdgvvcgjcek.ru,cryptolocker
dga,madolpfq,madolpfq.mu,necurs
dga,jdetdwhxonblua,jdetdwhxonblua.ru,cryptolocker
dga,meatcold,meatcold.net,nivdort
dga,18wfjey161zllz1cv1cuz13otvqh,18wfjey161zllz1cv1cuz13otvqh.net,newgoz
dga,fmckoophdlsfkoq,fmckoophdlsfkoq.ru,cryptolocker
dga,rsworsztkzizpfeykfgaizivvsxcep,rsworsztkzizpfeykfgaizivvsxcep.ru,goz
dga,sncmxtswqhbwhtyr,sncmxtswqhbwhtyr.net,necurs
dga,1pq0tsep3hpc7sk1oy1svou5d,1pq0tsep3hpc7sk1oy1svou5d.net,newgoz
dga,dkwwlslgjcoj,dkwwlslgjcoj.ru,cryptolocker
dga,lgkxyfeehabvh,lgkxyfeehabvh.ru,cryptolocker
dga,1t5qr801hy5wrmprykx519rodno,1t5qr801hy5wrmprykx519rodno.biz,newgoz
dga,fqemvhavvjafqsd,fqemvhavvjafqsd.ru,cryptolocker
dga,rlbgnlggrkqia,rlbgnlggrkqia.ru,cryptolocker
dga,ipnifdtystupywjv,ipnifdtystupywjv.co,necurs
dga,tgknwucoukwwvbn,tgknwucoukwwvbn.ru,cryptolocker
dga,jic0wx11abn1n1ddeokx179fxgm,jic0wx11abn1n1ddeokx179fxgm.com,gameoverdga
dga,hpukbglnxtoclq,hpukbglnxtoclq.ru,cryptolocker
dga,piirchcshrwyt,piirchcshrwyt.ru,cryptolocker
dga,10dwu4w1n43pgnihosz2j2zk4r,10dwu4w1n43pgnihosz2j2zk4r.org,newgoz
dga,lfdljrctcnrdyjlbnbbuwklvp,lfdljrctcnrdyjlbnbbuwklvp.ru,goz
dga,riuhnfykbbvhh,riuhnfykbbvhh.ru,cryptolocker
dga,xvetauvptijrkww,xvetauvptijrkww.ru,cryptolocker
dga,fnmqaxonerei,fnmqaxonerei.ru,cryptolocker
dga,1kzeh0216v02qwin0lcf1yo3xxo,1kzeh0216v02qwin0lcf1yo3xxo.org,newgoz
dga,jynuaolvtqvw,jynuaolvtqvw.ru,cryptolocker
dga,ecvtctqocfhbv,ecvtctqocfhbv.ru,cryptolocker
dga,pjalvhsmkccsj,pjalvhsmkccsj.ru,cryptolocker
dga,1vmvbr71a3g12tuxdkqy1bo26b2,1vmvbr71a3g12tuxdkqy1bo26b2.org,newgoz
dga,xamnnwxjldqnkoahwxiv,xamnnwxjldqnkoahwxiv.bz,necurs
dga,wtiwvaumnujcvp,wtiwvaumnujcvp.info,cryptolocker
dga,sightfire,sightfire.net,nivdort
dga,mhwicevsejeq,mhwicevsejeq.ru,cryptolocker
dga,deadshoe,deadshoe.net,nivdort
dga,vmcwvkbnqgfewq,vmcwvkbnqgfewq.ru,cryptolocker
dga,hqsvkxxwhykqxiy,hqsvkxxwhykqxiy.ru,cryptolocker
dga,wwemkteavi,wwemkteavi.ms,necurs
dga,d8e0bdbb2de33263f476a729d4303649,d8e0bdbb2de33263f476a729d4303649.cz.cc,bamital
dga,ikmllwdhfaodq,ikmllwdhfaodq.biz,cryptolocker
dga,wtrgloiokujf,wtrgloiokujf.ru,cryptolocker
dga,mfvdetnydvr,mfvdetnydvr.mx,necurs
dga,x0ih1a9fen61yaup64gukeme,x0ih1a9fen61yaup64gukeme.biz,gameoverdga
dga,olgkrhv,olgkrhv.eu,necurs
dga,vnkvihcxeqf,vnkvihcxeqf.mn,necurs
dga,sundaypress,sundaypress.net,nivdort
dga,sighthappy,sighthappy.net,nivdort
dga,e50db3ee530bf93cc0f6fbd2b17d855f,e50db3ee530bf93cc0f6fbd2b17d855f.org,bamital
dga,5568bab4bd2f4a108901650a9b1dac06,5568bab4bd2f4a108901650a9b1dac06.info,bamital
dga,phaqelbdbnqrb,phaqelbdbnqrb.ru,cryptolocker
dga,ymjshcasbfhltia,ymjshcasbfhltia.ru,cryptolocker
dga,hevpdhjgukguf,hevpdhjgukguf.info,cryptolocker
dga,rdxcohrmjvsmh,rdxcohrmjvsmh.info,cryptolocker
dga,wfmyprcpfvntfj,wfmyprcpfvntfj.ru,cryptolocker
dga,wbijcgfofvsdlen,wbijcgfofvsdlen.ru,cryptolocker
dga,spokedare,spokedare.net,nivdort
dga,cyctfueygubiypxwmjnibcq,cyctfueygubiypxwmjnibcq.ru,goz
dga,9e94eff1270c73f961de69f6aa759e02,9e94eff1270c73f961de69f6aa759e02.org,bamital
dga,1a0eb236d02d1e4b5f796040d077de49,1a0eb236d02d1e4b5f796040d077de49.co.cc,bamital
dga,tdtfykcrsgbfqp,tdtfykcrsgbfqp.ru,cryptolocker
dga,ozuwydmfvkrwydgyhmmjfifmovnbrofu,ozuwydmfvkrwydgyhmmjfifmovnbrofu.ru,goz
dga,3ce0d5da9aca865c943e25bec6560a1f,3ce0d5da9aca865c943e25bec6560a1f.co.cc,bamital
dga,kjfmuyrwmmftkl,kjfmuyrwmmftkl.net,cryptolocker
dga,oipwuhcvhdoowcb,oipwuhcvhdoowcb.ru,cryptolocker
dga,q7rflg10u861te8i6csxf7b49,q7rflg10u861te8i6csxf7b49.net,gameoverdga
dga,mvvyosrxdllf,mvvyosrxdllf.ru,cryptolocker
dga,beb0c953952e75d1c08874eb6ed12a32,beb0c953952e75d1c08874eb6ed12a32.org,bamital
dga,mcqsajknhwuiiwn,mcqsajknhwuiiwn.org,cryptolocker
dga,hht9mqp12840nmib6c8am06w,hht9mqp12840nmib6c8am06w.org,newgoz
dga,1dhl2xb11c3l3f17qaqrzmn69og,1dhl2xb11c3l3f17qaqrzmn69og.com,newgoz
dga,jbivbefmhplpvbonnblrzdhtnj,jbivbefmhplpvbonnblrzdhtnj.ru,goz
dga,wdetenukapnjp,wdetenukapnjp.ru,cryptolocker
dga,uwpatvkijlgin,uwpatvkijlgin.ru,cryptolocker
dga,ow0hk01olhcwpvpgqqu448a04,ow0hk01olhcwpvpgqqu448a04.net,gameoverdga
dga,aascvmfgkdavei,aascvmfgkdavei.ru,cryptolocker
dga,hhrovpkjyudyf,hhrovpkjyudyf.ru,cryptolocker
dga,oytevmugexwtwg,oytevmugexwtwg.ru,cryptolocker
dga,rgtibmzrkjrlijvvknvsijcq,rgtibmzrkjrlijvvknvsijcq.ru,goz
dga,oyfcxycvpaaius,oyfcxycvpaaius.ru,cryptolocker
dga,sythx6tkgv5z12zaqv07w8lfj,sythx6tkgv5z12zaqv07w8lfj.org,newgoz
dga,dgnkhlfbcnydnm,dgnkhlfbcnydnm.net,cryptolocker
dga,withconsiderable,withconsiderable.net,nivdort
dga,8ae76038adbe546cbb2837e29b2c2db5,8ae76038adbe546cbb2837e29b2c2db5.org,bamital
dga,183jfo21l26noblowtm7kn93u8,183jfo21l26noblowtm7kn93u8.net,gameoverdga
dga,ekdyxkkifgxqrxu,ekdyxkkifgxqrxu.ru,cryptolocker
dga,meatonly,meatonly.net,nivdort
dga,s86pu9uvjq2dcmld0q1jhn8bw,s86pu9uvjq2dcmld0q1jhn8bw.biz,gameoverdga
dga,1vt70h510ijrer1ih754persa4,1vt70h510ijrer1ih754persa4.net,newgoz
dga,gueqwalndrlfi,gueqwalndrlfi.ru,cryptolocker
dga,dreameight,dreameight.net,nivdort
dga,8fh92e1poq9c51ln16j31zdqpr,8fh92e1poq9c51ln16j31zdqpr.biz,newgoz
dga,yscjxsas,yscjxsas.us,necurs
dga,oxkmumbhdeae,oxkmumbhdeae.biz,cryptolocker
dga,misdoanhwquodmteh,misdoanhwquodmteh.net,necurs
dga,vwdsybwtbwreqqy,vwdsybwtbwreqqy.ru,cryptolocker
dga,3rv865z3s45u1rybuvr12cf0yy,3rv865z3s45u1rybuvr12cf0yy.net,gameoverdga
dga,dgjxmcasawjnl,dgjxmcasawjnl.org,cryptolocker
dga,bekjhkiaukeuhf,bekjhkiaukeuhf.ru,cryptolocker
dga,xcxcmaihpbbetocmpvpaicuxf,xcxcmaihpbbetocmpvpaicuxf.ru,goz
dga,h0pnu012ey2tc1cua9retuqn5t,h0pnu012ey2tc1cua9retuqn5t.net,gameoverdga
dga,gqunykgrdyrayptybbx,gqunykgrdyrayptybbx.ac,necurs
dga,teqdksksmbwujq,teqdksksmbwujq.ru,cryptolocker
dga,hsafdokwlopy,hsafdokwlopy.co.uk,cryptolocker
dga,1whu5y1851lwsm7ajcf1urqbj0,1whu5y1851lwsm7ajcf1urqbj0.com,gameoverdga
dga,bwelofgqmamcsah,bwelofgqmamcsah.ru,cryptolocker
dga,bc0f5ad02aea3886f3062d7e0983ddd1,bc0f5ad02aea3886f3062d7e0983ddd1.co.cc,bamital
dga,tuwpzjforxdylfppzxqwuohy,tuwpzjforxdylfppzxqwuohy.ru,goz
dga,eysvsacrvrpl,eysvsacrvrpl.org,cryptolocker
dga,tfdwkabkifvls,tfdwkabkifvls.ru,cryptolocker
dga,vgueiebfwocau,vgueiebfwocau.ru,cryptolocker
dga,59rarw37a3za1gzlob21u87h6o,59rarw37a3za1gzlob21u87h6o.com,gameoverdga
dga,nduqtrsqymrxsd,nduqtrsqymrxsd.co.uk,cryptolocker
dga,twvwdqspntkmvduwbyzlovknwkzltc,twvwdqspntkmvduwbyzlovknwkzltc.ru,goz
dga,5fc693da4e8442b60b40c1c4033a0750,5fc693da4e8442b60b40c1c4033a0750.co.cc,bamital
dga,prkdmfqokvtzxvdwohxp,prkdmfqokvtzxvdwohxp.ru,goz
dga,ycxmaagshpnhbnk,ycxmaagshpnhbnk.ru,cryptolocker
dga,pfoodawkpmyql,pfoodawkpmyql.ru,cryptolocker
dga,9vve2175tk42k0fm8x18v1903,9vve2175tk42k0fm8x18v1903.biz,gameoverdga
dga,takengift,takengift.net,nivdort
dga,d28d3fd2898565081e589bf2e31202a6,d28d3fd2898565081e589bf2e31202a6.co.cc,bamital
dga,fmxfehtukberb,fmxfehtukberb.ru,cryptolocker
dga,ttphaacawtweudf,ttphaacawtweudf.ru,cryptolocker
dga,fijxedcgggrnoea,fijxedcgggrnoea.ru,cryptolocker
dga,xncgugbfudewtq,xncgugbfudewtq.ru,cryptolocker
dga,2skgzb1ue0mlh83katc1jae0x3,2skgzb1ue0mlh83katc1jae0x3.net,newgoz
dga,ukkgmfmuckpjojxwyxjfpfug,ukkgmfmuckpjojxwyxjfpfug.ru,goz
dga,pdigwcpjqijddsuqn,pdigwcpjqijddsuqn.ki,necurs
dga,qcfqgasguctirvsbmrgyfybac,qcfqgasguctirvsbmrgyfybac.ru,goz
dga,lkkqpihbklucyg,lkkqpihbklucyg.ru,cryptolocker
dga,541eaa9351311088954f151fbfbcbb93,541eaa9351311088954f151fbfbcbb93.org,bamital
dga,pwqxqmtjrbqbi,pwqxqmtjrbqbi.co.uk,cryptolocker
dga,nffiaitluwthukv,nffiaitluwthukv.ru,cryptolocker
dga,1frfmvq1454pajydym818etr54,1frfmvq1454pajydym818etr54.org,gameoverdga
dga,yejejnaobfiy,yejejnaobfiy.ru,cryptolocker
dga,1ym7fc41peqlygnzske31q7710u,1ym7fc41peqlygnzske31q7710u.net,gameoverdga
dga,p7ro40o4t8j414upayr1m0leqi,p7ro40o4t8j414upayr1m0leqi.biz,gameoverdga
dga,vfqjjtlqiprp,vfqjjtlqiprp.biz,cryptolocker
dga,orhfdwdchqjask,orhfdwdchqjask.org,cryptolocker
dga,oidescdmpfar,oidescdmpfar.ru,cryptolocker
dga,lwhxsigcicvd,lwhxsigcicvd.ru,cryptolocker
dga,2sxfsz1qa3fd31s2ro92fvtu9y,2sxfsz1qa3fd31s2ro92fvtu9y.org,gameoverdga
dga,drinkonly,drinkonly.net,nivdort
dga,cmllrhenbpmnbmailpyxuoehhi,cmllrhenbpmnbmailpyxuoehhi.ru,goz
dga,ytacxnoaiwel,ytacxnoaiwel.ru,cryptolocker
dga,1hw14fx1ppw3p51ucmhu01xbw40y,1hw14fx1ppw3p51ucmhu01xbw40y.net,gameoverdga
dga,1rzmhil1o4hbl11flt19n1fvbqdl,1rzmhil1o4hbl11flt19n1fvbqdl.org,newgoz
dga,946b291b09d91abb63aa6e2ab9abb5ca,946b291b09d91abb63aa6e2ab9abb5ca.org,bamital
dga,2bc620458284ac4bb8a9e5f87b4b0cea,2bc620458284ac4bb8a9e5f87b4b0cea.co.cc,bamital
dga,slgjhcpnktfk,slgjhcpnktfk.ru,cryptolocker
dga,zpsgswcuqwrcmbmjaemrlzuuctx,zpsgswcuqwrcmbmjaemrlzuuctx.ru,goz
dga,rky58l1qvj76w1esw1ywvasn4,rky58l1qvj76w1esw1ywvasn4.biz,newgoz
dga,1tj92yh1gf55a110k649n10zhk90,1tj92yh1gf55a110k649n10zhk90.com,gameoverdga
dga,songnoise,songnoise.net,nivdort
dga,oggfbvhdpxeof,oggfbvhdpxeof.ru,cryptolocker
dga,4aeb1a1e7c1edf9e09f93939627e10e7,4aeb1a1e7c1edf9e09f93939627e10e7.cz.cc,bamital
dga,jhdyaiaiouhgdck,jhdyaiaiouhgdck.ru,cryptolocker
dga,rr7i1k1aijikcakp9yv1xwdj4h,rr7i1k1aijikcakp9yv1xwdj4h.com,gameoverdga
dga,1xqarb1447qjd1y99yjgyz4yow,1xqarb1447qjd1y99yjgyz4yow.com,newgoz
dga,49ba99097aff440b07439e30664cbe33,49ba99097aff440b07439e30664cbe33.co.cc,bamital
dga,468d3d636daf41a85faf2086b132cd3b,468d3d636daf41a85faf2086b132cd3b.cz.cc,bamital
dga,wpjudmnqejcfd,wpjudmnqejcfd.ru,cryptolocker
dga,crtnaemuknawa,crtnaemuknawa.ru,cryptolocker
dga,vuaywxwarmuo,vuaywxwarmuo.ru,cryptolocker
dga,frontfeel,frontfeel.net,nivdort
dga,rtxbratidfxm,rtxbratidfxm.ki,necurs
dga,da02b6bdb4dedaefcfaaf3290161802a,da02b6bdb4dedaefcfaaf3290161802a.info,bamital
dga,lw9rb15p6f1n173wrfc16iuqk3,lw9rb15p6f1n173wrfc16iuqk3.org,gameoverdga
dga,01748154ee74181cd56f4e0377019114,01748154ee74181cd56f4e0377019114.cz.cc,bamital
dga,mfopdknoztdddqolfztbkb,mfopdknoztdddqolfztbkb.ru,goz
dga,hiumuiwsfsdoyl,hiumuiwsfsdoyl.ru,cryptolocker
dga,oacibvnxygtj,oacibvnxygtj.co.uk,cryptolocker
dga,123hduwe4uswr1nim8a81gxi1de,123hduwe4uswr1nim8a81gxi1de.com,newgoz
dga,pyhcmpztrggeeascprwcttvc,pyhcmpztrggeeascprwcttvc.ru,goz
dga,cydtgzlxcrwhyxdqlpijuwlir,cydtgzlxcrwhyxdqlpijuwlir.ru,goz
dga,exiubn1daysnu15yds41b4nsrk,exiubn1daysnu15yds41b4nsrk.org,gameoverdga
dga,fvqzizbk563l1mkvalhfyvdd4,fvqzizbk563l1mkvalhfyvdd4.net,gameoverdga
dga,hnhywf1500f1fntx0r1k085il,hnhywf1500f1fntx0r1k085il.net,newgoz
dga,emakbvvqslwfcf,emakbvvqslwfcf.ru,cryptolocker
dga,hqguubevrpebheo,hqguubevrpebheo.ru,cryptolocker
dga,39310xnjvt5zptvc5h7ruute,39310xnjvt5zptvc5h7ruute.org,gameoverdga
dga,sightcross,sightcross.net,nivdort
dga,hillslow,hillslow.net,nivdort
dga,ljgwkxwgqcskgugelrpzxljlbm,ljgwkxwgqcskgugelrpzxljlbm.ru,goz
dga,d4d157f0de5e3d4478027c0f4e35e6c4,d4d157f0de5e3d4478027c0f4e35e6c4.co.cc,bamital
dga,17bn2gy128l6y3dfzalincw4gf,17bn2gy128l6y3dfzalincw4gf.com,gameoverdga
dga,vguwwddwmrgo,vguwwddwmrgo.ru,cryptolocker
dga,vxmpsxbabriqfet,vxmpsxbabriqfet.ru,cryptolocker
dga,qlwfrpugwbwecbb,qlwfrpugwbwecbb.ru,cryptolocker
dga,ntguy2n81f1k1iavfl915fe0rb,ntguy2n81f1k1iavfl915fe0rb.biz,gameoverdga
dga,hyvkvnjrusmvdtobnrgauxhwc,hyvkvnjrusmvdtobnrgauxhwc.ru,goz
dga,apimpwpyqspcs,apimpwpyqspcs.ru,cryptolocker
dga,gkxbrxtmnuoqr,gkxbrxtmnuoqr.ru,cryptolocker
dga,1tfirm41ooqk8m1qcls141bmi61j,1tfirm41ooqk8m1qcls141bmi61j.net,newgoz
dga,isdbqpqaoatkpcq,isdbqpqaoatkpcq.ru,cryptolocker
dga,roommark,roommark.net,nivdort
dga,qsdvmsikqrkqqc,qsdvmsikqrkqqc.ru,cryptolocker
dga,anrcxpmwxftlsa,anrcxpmwxftlsa.ru,cryptolocker
dga,tdbhcyypmiubybs,tdbhcyypmiubybs.net,cryptolocker
dga,songrise,songrise.net,nivdort
dga,nllcolooxrycoy,nllcolooxrycoy.ru,cryptolocker
dga,ubfkbmxgfiid,ubfkbmxgfiid.org,cryptolocker
dga,onxfqwgjlxvsr,onxfqwgjlxvsr.biz,cryptolocker
dga,thesestock,thesestock.net,nivdort
dga,lnythahmdibaeaylheylpbteqni,lnythahmdibaeaylheylpbteqni.ru,goz
dga,ww46ua1rlvj401yv01gw4ta2h0,ww46ua1rlvj401yv01gw4ta2h0.net,newgoz
dga,triedeasy,triedeasy.net,nivdort
dga,gvnrakogolfwfky,gvnrakogolfwfky.ru,cryptolocker
